"","species","parameter","Draw","Chain","estimate","par","plant","Yobs","Model","Hummingbird"
"1195",3,"E[25]",7,1,0.0949378332933041,"E",13,3,"N-mixture","Tawny-bellied Hermit"
"1196",3,"E[31]",4,1,0.704520421062899,"E",1,0,"N-mixture","Tawny-bellied Hermit"
"1197",3,"E[31]",5,1,0.463602752577901,"E",1,0,"N-mixture","Tawny-bellied Hermit"
"1198",3,"ynew[14]",1,2,0,"ynew",20,0,"N-mixture","Tawny-bellied Hermit"
"1199",3,"E[25]",3,2,0.34597137902472,"E",13,3,"N-mixture","Tawny-bellied Hermit"
"1200",3,"ynew[1]",1,1,0,"ynew",3,0,"N-mixture","Tawny-bellied Hermit"
"1201",3,"ynew[1]",2,1,2,"ynew",3,0,"N-mixture","Tawny-bellied Hermit"
"1202",3,"ynew[1]",3,1,0,"ynew",3,0,"N-mixture","Tawny-bellied Hermit"
"1203",3,"ynew[1]",4,1,0,"ynew",3,0,"N-mixture","Tawny-bellied Hermit"
"1204",3,"beta1[3]",3,1,-0.0227212239198443,"beta1",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1205",3,"beta1[3]",4,1,-0.0850460067806121,"beta1",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1206",3,"E[31]",1,1,0,"E",1,0,"N-mixture","Tawny-bellied Hermit"
"1207",3,"E[31]",2,1,0,"E",1,0,"N-mixture","Tawny-bellied Hermit"
"1208",3,"E[31]",3,1,0.538510323673775,"E",1,0,"N-mixture","Tawny-bellied Hermit"
"1209",3,"E[45]",2,2,1.14689358943714,"E",4,5,"N-mixture","Tawny-bellied Hermit"
"1210",3,"E[45]",3,2,0.475367204737988,"E",4,5,"N-mixture","Tawny-bellied Hermit"
"1211",3,"E[31]",6,1,0,"E",1,0,"N-mixture","Tawny-bellied Hermit"
"1212",3,"E[31]",7,1,0,"E",1,0,"N-mixture","Tawny-bellied Hermit"
"1213",3,"E[31]",1,2,0,"E",1,0,"N-mixture","Tawny-bellied Hermit"
"1214",3,"detect[3]",3,2,0.514765736853651,"detect",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1215",3,"detect[3]",4,2,0.454289770938406,"detect",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1216",3,"detect[3]",5,2,0.519442404251943,"detect",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1217",3,"detect[3]",6,2,0.757493519970156,"detect",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1218",3,"detect[3]",7,2,0.81432077319002,"detect",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1219",3,"E[31]",7,2,0.504533090532627,"E",1,0,"N-mixture","Tawny-bellied Hermit"
"1220",3,"ynew[31]",2,2,0,"ynew",1,0,"N-mixture","Tawny-bellied Hermit"
"1221",3,"E[45]",1,2,0.61852076269468,"E",4,5,"N-mixture","Tawny-bellied Hermit"
"1222",3,"ynew[14]",5,1,0,"ynew",20,0,"N-mixture","Tawny-bellied Hermit"
"1223",3,"beta1[3]",1,2,-0.0460128856882047,"beta1",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1224",3,"beta1[3]",2,2,-0.0659728130296187,"beta1",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1225",3,"beta1[3]",3,2,-0.052776269831835,"beta1",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1226",3,"ynew[34]",3,2,2,"ynew",5,0,"N-mixture","Tawny-bellied Hermit"
"1227",3,"ynew[34]",4,2,0,"ynew",5,0,"N-mixture","Tawny-bellied Hermit"
"1228",3,"ynew[34]",6,2,1,"ynew",5,0,"N-mixture","Tawny-bellied Hermit"
"1229",3,"E[25]",6,2,0.190906491234435,"E",13,3,"N-mixture","Tawny-bellied Hermit"
"1230",3,"E[25]",7,2,0.105434913439224,"E",13,3,"N-mixture","Tawny-bellied Hermit"
"1231",3,"ynew[14]",1,1,0,"ynew",20,0,"N-mixture","Tawny-bellied Hermit"
"1232",3,"ynew[14]",2,1,0,"ynew",20,0,"N-mixture","Tawny-bellied Hermit"
"1233",3,"ynew[14]",3,1,1,"ynew",20,0,"N-mixture","Tawny-bellied Hermit"
"1234",3,"ynew[14]",4,1,0,"ynew",20,0,"N-mixture","Tawny-bellied Hermit"
"1235",3,"beta1[3]",7,1,0.0146370279828173,"beta1",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1236",3,"ynew[34]",7,1,0,"ynew",5,0,"N-mixture","Tawny-bellied Hermit"
"1237",3,"ynew[34]",1,2,1,"ynew",5,0,"N-mixture","Tawny-bellied Hermit"
"1238",3,"ynew[5]",2,1,0,"ynew",9,0,"N-mixture","Tawny-bellied Hermit"
"1239",3,"ynew[47]",6,1,2,"ynew",8,2,"N-mixture","Tawny-bellied Hermit"
"1240",3,"E[25]",4,2,0.603805169423285,"E",13,3,"N-mixture","Tawny-bellied Hermit"
"1241",3,"E[25]",5,2,0.329939833917839,"E",13,3,"N-mixture","Tawny-bellied Hermit"
"1242",3,"ynew[47]",2,2,1,"ynew",8,2,"N-mixture","Tawny-bellied Hermit"
"1243",3,"ynew[31]",5,1,0,"ynew",1,0,"N-mixture","Tawny-bellied Hermit"
"1244",3,"ynew[1]",5,1,0,"ynew",3,0,"N-mixture","Tawny-bellied Hermit"
"1245",3,"ynew[1]",6,1,1,"ynew",3,0,"N-mixture","Tawny-bellied Hermit"
"1246",3,"beta1[3]",5,1,-0.0169987044864131,"beta1",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1247",3,"beta1[3]",6,1,-0.0144258877111663,"beta1",NA,NA,"N-mixture","Tawny-bellied Hermit"
"1248",3,"ynew[34]",6,1,0,"ynew",5,0,"N-mixture","Tawny-bellied Hermit"
"1249",3,"ynew[1]",2,2,1,"ynew",3,0,"N-mixture","Tawny-bellied Hermit"
"1250",3,"ynew[5]",1,1,0,"ynew",9,0,"N-mixture","Tawny-bellied Hermit"
"1251",3,"ynew[47]",2,1,2,"ynew",8,2,"N-mixture","Tawny-bellied Hermit"
"1252",3,"ynew[5]",3,1,0,"ynew",9,0,"N-mixture","Tawny-bellied Hermit"
"1253",3,"ynew[47]",7,1,2,"ynew",8,2,"N-mixture","Tawny-bellied Hermit"
"1254",3,"ynew[47]",1,2,3,"ynew",8,2,"N-mixture","Tawny-bellied Hermit"
"1255",3,"ynew[34]",5,2,0,"ynew",5,0,"N-mixture","Tawny-bellied Hermit"
"1256",3,"ynew[14]",4,2,2,"ynew",20,0,"N-mixture","Tawny-bellied Hermit"
"1257",3,"ynew[31]",6,1,0,"ynew",1,0,"N-mixture","Tawny-bellied Hermit"
"1258",3,"ynew[31]",7,1,0,"ynew",1,0,"N-mixture","Tawny-bellied Hermit"
"1259",3,"ynew[31]",1,2,0,"ynew",1,0,"N-mixture","Tawny-bellied Hermit"
"1260",3,"E[45]",7,1,0.169658053568704,"E",4,5,"N-mixture","Tawny-bellied Hermit"
"1261",3,"ynew[1]",1,2,0,"ynew",3,0,"N-mixture","Tawny-bellied Hermit"
"1262",3,"E[5]",4,1,0,"E",9,0,"N-mixture","Tawny-bellied Hermit"
"1263",3,"ynew[47]",1,1,2,"ynew",8,2,"N-mixture","Tawny-bellied Hermit"
"1264",3,"E[29]",3,1,0.111963003257589,"E",17,5,"N-mixture","Tawny-bellied Hermit"
"1265",3,"ynew[47]",3,1,2,"ynew",8,2,"N-mixture","Tawny-bellied Hermit"
"1266",3,"ynew[5]",4,1,0,"ynew",9,0,"N-mixture","Tawny-bellied Hermit"
"1267",3,"ynew[14]",2,2,0,"ynew",20,0,"N-mixture","Tawny-bellied Hermit"
"1268",3,"ynew[14]",3,2,0,"ynew",20,0,"N-mixture","Tawny-bellied Hermit"
"1269",3,"ynew[5]",7,1,0,"ynew",9,0,"N-mixture","Tawny-bellied Hermit"
"1270",3,"ynew[14]",5,2,0,"ynew",20,0,"N-mixture","Tawny-bellied Hermit"
"1271",3,"E[5]",1,1,0,"E",9,0,"N-mixture","Tawny-bellied Hermit"
"1272",3,"E[5]",2,1,0,"E",9,0,"N-mixture","Tawny-bellied Hermit"
"1273",3,"ynew[1]",7,1,0,"ynew",3,0,"N-mixture","Tawny-bellied Hermit"
"1274",3,"ynew[34]",5,1,1,"ynew",5,0,"N-mixture","Tawny-bellied Hermit"
"1275",3,"ynew[34]",4,1,0,"ynew",5,0,"N-mixture","Tawny-bellied Hermit"
"1276",3,"E[29]",2,1,0.271996845967199,"E",17,5,"N-mixture","Tawny-bellied Hermit"
"1277",3,"ynew[34]",2,1,0,"ynew",5,0,"N-mixture","Tawny-bellied Hermit"
"1278",3,"E[29]",4,1,0.966812219115575,"E",17,5,"N-mixture","Tawny-bellied Hermit"
"1279",3,"ynew[47]",4,1,0,"ynew",8,2,"N-mixture","Tawny-bellied Hermit"
"1280",3,"ynew[5]",5,1,0,"ynew",9,0,"N-mixture","Tawny-bellied Hermit"
"1281",3,"ynew[5]",6,1,0,"ynew",9,0,"N-mixture","Tawny-bellied Hermit"
"1282",3,"ynew[31]",2,1,0,"ynew",1,0,"N-mixture","Tawny-bellied Hermit"
"1283",3,"ynew[5]",1,2,1,"ynew",9,0,"N-mixture","Tawny-bellied Hermit"
"1284",3,"ynew[5]",2,2,1,"ynew",9,0,"N-mixture","Tawny-bellied Hermit"
"1285",3,"E[45]",5,1,0.0318756524907985,"E",4,5,"N-mixture","Tawny-bellied Hermit"
"1286",3,"E[45]",6,1,0.226095129401168,"E",4,5,"N-mixture","Tawny-bellied Hermit"
"1287",3,"E[5]",3,1,0,"E",9,0,"N-mixture","Tawny-bellied Hermit"
"1288",3,"E[29]",1,1,0.0137763774219458,"E",17,5,"N-mixture","Tawny-bellied Hermit"
"1289",3,"ynew[34]",3,1,0,"ynew",5,0,"N-mixture","Tawny-bellied Hermit"
"1290",3,"ynew[31]",1,1,0,"ynew",1,0,"N-mixture","Tawny-bellied Hermit"
"1291",3,"ynew[1]",6,2,0,"ynew",3,0,"N-mixture","Tawny-bellied Hermit"
"1292",3,"ynew[1]",3,2,0,"ynew",3,0,"N-mixture","Tawny-bellied Hermit"
"1293",3,"ynew[47]",5,1,2,"ynew",8,2,"N-mixture","Tawny-bellied Hermit"
"1294",3,"ynew[14]",6,2,0,"ynew",20,0,"N-mixture","Tawny-bellied Hermit"
"1295",3,"ynew[14]",7,2,0,"ynew",20,0,"N-mixture","Tawny-bellied Hermit"
"1296",3,"E[31]",2,2,0.249657126103187,"E",1,0,"N-mixture","Tawny-bellied Hermit"
"1297",3,"E[31]",3,2,0.261128016265194,"E",1,0,"N-mixture","Tawny-bellied Hermit"
"1298",3,"E[29]",6,2,0.342914503065353,"E",17,5,"N-mixture","Tawny-bellied Hermit"
"1299",3,"ynew[1]",5,2,1,"ynew",3,0,"N-mixture","Tawny-bellied Hermit"
"1300",3,"E[31]",6,2,1.13905731684264,"E",1,0,"N-mixture","Tawny-bellied Hermit"
"1301",3,"E[29]",7,2,0.188537635147805,"E",17,5,"N-mixture","Tawny-bellied Hermit"
"1302",3,"ynew[1]",4,2,0,"ynew",3,0,"N-mixture","Tawny-bellied Hermit"
"1303",3,"E[31]",4,2,0.216264705191512,"E",1,0,"N-mixture","Tawny-bellied Hermit"
"1304",3,"E[5]",1,2,0.306134922661642,"E",9,0,"N-mixture","Tawny-bellied Hermit"
"1305",3,"E[5]",5,1,0,"E",9,0,"N-mixture","Tawny-bellied Hermit"
"1306",3,"ynew[31]",3,1,1,"ynew",1,0,"N-mixture","Tawny-bellied Hermit"
"1307",3,"ynew[34]",1,1,0,"ynew",5,0,"N-mixture","Tawny-bellied Hermit"
"1308",3,"E[31]",5,2,2.17792977589968,"E",1,0,"N-mixture","Tawny-bellied Hermit"
"1309",3,"ynew[1]",7,2,0,"ynew",3,0,"N-mixture","Tawny-bellied Hermit"
"1310",3,"E[29]",5,2,0.980738034556075,"E",17,5,"N-mixture","Tawny-bellied Hermit"
"1311",3,"E[5]",6,1,0,"E",9,0,"N-mixture","Tawny-bellied Hermit"
"1312",3,"E[5]",7,1,0.511986844621841,"E",9,0,"N-mixture","Tawny-bellied Hermit"
"1313",3,"E[45]",4,1,0.966812219115575,"E",4,5,"N-mixture","Tawny-bellied Hermit"
"1314",3,"E[5]",2,2,0.665853866577182,"E",9,0,"N-mixture","Tawny-bellied Hermit"
"1315",3,"E[5]",3,2,0,"E",9,0,"N-mixture","Tawny-bellied Hermit"
"1316",3,"ynew[31]",4,1,0,"ynew",1,0,"N-mixture","Tawny-bellied Hermit"
"1317",3,"E[29]",5,1,0.0318756524907985,"E",17,5,"N-mixture","Tawny-bellied Hermit"
"1318",3,"E[45]",3,1,0.111963003257589,"E",4,5,"N-mixture","Tawny-bellied Hermit"
"1319",3,"E[5]",6,2,0,"E",9,0,"N-mixture","Tawny-bellied Hermit"
"1320",3,"E[29]",4,2,1.60343580160295,"E",17,5,"N-mixture","Tawny-bellied Hermit"
"1321",3,"E[5]",7,2,0,"E",9,0,"N-mixture","Tawny-bellied Hermit"
"1322",3,"E[45]",2,1,0.271996845967199,"E",4,5,"N-mixture","Tawny-bellied Hermit"
"1323",3,"E[29]",6,1,0.00828490606347202,"E",17,5,"N-mixture","Tawny-bellied Hermit"
"1324",3,"E[29]",7,1,0.169658053568704,"E",17,5,"N-mixture","Tawny-bellied Hermit"
"1325",3,"E[45]",1,1,0.0137763774219458,"E",4,5,"N-mixture","Tawny-bellied Hermit"
"1326",3,"E[29]",1,2,0.216207287148353,"E",17,5,"N-mixture","Tawny-bellied Hermit"
"1327",3,"E[5]",5,2,0,"E",9,0,"N-mixture","Tawny-bellied Hermit"
"1328",3,"E[29]",3,2,0.00386048534115931,"E",17,5,"N-mixture","Tawny-bellied Hermit"
"1329",3,"E[5]",4,2,0.216264705191512,"E",9,0,"N-mixture","Tawny-bellied Hermit"
"1330",3,"E[29]",2,2,2.08873710571791,"E",17,5,"N-mixture","Tawny-bellied Hermit"
"1331",4,"ynew[2]",1,2,1,"ynew",3,1,"N-mixture","Violet-tailed Sylph"
"1332",4,"E[2]",3,1,0.0760799814164202,"E",3,1,"N-mixture","Violet-tailed Sylph"
"1333",4,"ynew[2]",7,1,1,"ynew",3,1,"N-mixture","Violet-tailed Sylph"
"1334",4,"E[2]",4,1,0.0869288813322834,"E",3,1,"N-mixture","Violet-tailed Sylph"
"1335",4,"E[23]",1,1,0.0892295001699241,"E",13,2,"N-mixture","Violet-tailed Sylph"
"1336",4,"beta1[4]",4,2,0.00466673664368781,"beta1",NA,NA,"N-mixture","Violet-tailed Sylph"
"1337",4,"E[2]",6,1,0.00993400784113849,"E",3,1,"N-mixture","Violet-tailed Sylph"
"1338",4,"detect[4]",6,1,0.882796291842532,"detect",NA,NA,"N-mixture","Violet-tailed Sylph"
"1339",4,"alpha[4]",7,2,0.852926855643514,"alpha",NA,NA,"N-mixture","Violet-tailed Sylph"
"1340",4,"E[2]",1,1,0.0359355312972936,"E",3,1,"N-mixture","Violet-tailed Sylph"
"1341",4,"E[2]",2,1,0.00363881118249879,"E",3,1,"N-mixture","Violet-tailed Sylph"
"1342",4,"E[2]",7,1,0.00521269732342631,"E",3,1,"N-mixture","Violet-tailed Sylph"
"1343",4,"ynew[2]",2,2,0,"ynew",3,1,"N-mixture","Violet-tailed Sylph"
"1344",4,"E[2]",5,1,0.109629926829923,"E",3,1,"N-mixture","Violet-tailed Sylph"
"1345",4,"beta1[4]",5,2,0.00247953197724796,"beta1",NA,NA,"N-mixture","Violet-tailed Sylph"
"1346",4,"detect[4]",5,1,0.645608938949207,"detect",NA,NA,"N-mixture","Violet-tailed Sylph"
"1347",4,"E[12]",3,1,0.406754224101764,"E",10,0,"N-mixture","Violet-tailed Sylph"
"1348",4,"detect[4]",7,1,0.914142576198145,"detect",NA,NA,"N-mixture","Violet-tailed Sylph"
"1349",4,"E[2]",1,2,0.0140140747644244,"E",3,1,"N-mixture","Violet-tailed Sylph"
"1350",4,"beta1[4]",6,2,0.00619154011037984,"beta1",NA,NA,"N-mixture","Violet-tailed Sylph"
"1351",4,"E[59]",2,2,0.0101960186818041,"E",6,1,"N-mixture","Violet-tailed Sylph"
"1352",4,"E[59]",3,2,0.446562982103759,"E",6,1,"N-mixture","Violet-tailed Sylph"
"1353",4,"alpha[4]",6,2,0.983225745501064,"alpha",NA,NA,"N-mixture","Violet-tailed Sylph"
"1354",4,"E[2]",7,2,0.127849580829485,"E",3,1,"N-mixture","Violet-tailed Sylph"
"1355",4,"E[12]",2,1,0,"E",10,0,"N-mixture","Violet-tailed Sylph"
"1356",4,"beta1[4]",1,2,0.00625953049682631,"beta1",NA,NA,"N-mixture","Violet-tailed Sylph"
"1357",4,"E[12]",4,1,0,"E",10,0,"N-mixture","Violet-tailed Sylph"
"1358",4,"E[12]",5,1,0,"E",10,0,"N-mixture","Violet-tailed Sylph"
"1359",4,"E[23]",2,1,0.00882221777238075,"E",13,2,"N-mixture","Violet-tailed Sylph"
"1360",4,"beta1[4]",7,2,0.00562028411486647,"beta1",NA,NA,"N-mixture","Violet-tailed Sylph"
"1361",4,"alpha[4]",3,1,0.719650452264344,"alpha",NA,NA,"N-mixture","Violet-tailed Sylph"
"1362",4,"alpha[4]",4,1,0.869485422836636,"alpha",NA,NA,"N-mixture","Violet-tailed Sylph"
"1363",4,"E[2]",2,2,0.17823144101932,"E",3,1,"N-mixture","Violet-tailed Sylph"
"1364",4,"E[2]",3,2,0.228323784282481,"E",3,1,"N-mixture","Violet-tailed Sylph"
"1365",4,"alpha[4]",5,2,0.813702047058113,"alpha",NA,NA,"N-mixture","Violet-tailed Sylph"
"1366",4,"E[2]",6,2,0.0557453044319273,"E",3,1,"N-mixture","Violet-tailed Sylph"
"1367",4,"alpha[4]",4,2,1.05664028534402,"alpha",NA,NA,"N-mixture","Violet-tailed Sylph"
"1368",4,"beta1[4]",7,1,-0.00482717598639369,"beta1",NA,NA,"N-mixture","Violet-tailed Sylph"
"1369",4,"alpha[4]",3,2,1.05524399185138,"alpha",NA,NA,"N-mixture","Violet-tailed Sylph"
"1370",4,"beta1[4]",2,2,0.0209477249328495,"beta1",NA,NA,"N-mixture","Violet-tailed Sylph"
"1371",4,"beta1[4]",3,2,0.00273588087991036,"beta1",NA,NA,"N-mixture","Violet-tailed Sylph"
"1372",4,"detect[4]",1,2,0.861851222068073,"detect",NA,NA,"N-mixture","Violet-tailed Sylph"
"1373",4,"E[23]",3,1,0.19228278947842,"E",13,2,"N-mixture","Violet-tailed Sylph"
"1374",4,"E[23]",4,1,0.000607423006424243,"E",13,2,"N-mixture","Violet-tailed Sylph"
"1375",4,"E[23]",5,1,0.0016377245366853,"E",13,2,"N-mixture","Violet-tailed Sylph"
"1376",4,"E[59]",4,2,0.000170514536985113,"E",6,1,"N-mixture","Violet-tailed Sylph"
"1377",4,"E[59]",5,2,0.0700532346237118,"E",6,1,"N-mixture","Violet-tailed Sylph"
"1378",4,"E[2]",4,2,0.114722554514492,"E",3,1,"N-mixture","Violet-tailed Sylph"
"1379",4,"E[2]",5,2,0.483448865889861,"E",3,1,"N-mixture","Violet-tailed Sylph"
"1380",4,"detect[4]",4,1,0.679757856176878,"detect",NA,NA,"N-mixture","Violet-tailed Sylph"
"1381",4,"alpha[4]",2,2,0.529003876798779,"alpha",NA,NA,"N-mixture","Violet-tailed Sylph"
"1382",4,"E[4]",5,2,0.0910810613432626,"E",9,1,"N-mixture","Violet-tailed Sylph"
"1383",4,"ynew[2]",6,1,1,"ynew",3,1,"N-mixture","Violet-tailed Sylph"
"1384",4,"E[15]",2,1,0.310910092172635,"E",20,1,"N-mixture","Violet-tailed Sylph"
"1385",4,"E[15]",3,1,0.0760799814164202,"E",20,1,"N-mixture","Violet-tailed Sylph"
"1386",4,"detect[4]",2,2,0.564436034252477,"detect",NA,NA,"N-mixture","Violet-tailed Sylph"
"1387",4,"detect[4]",3,2,0.517908075347595,"detect",NA,NA,"N-mixture","Violet-tailed Sylph"
"1388",4,"E[40]",5,1,0,"E",11,0,"N-mixture","Violet-tailed Sylph"
"1389",4,"detect[4]",4,2,0.492046081343704,"detect",NA,NA,"N-mixture","Violet-tailed Sylph"
"1390",4,"alpha[4]",5,1,0.823531836225777,"alpha",NA,NA,"N-mixture","Violet-tailed Sylph"
"1391",4,"E[59]",6,2,1.10173519673496,"E",6,1,"N-mixture","Violet-tailed Sylph"
"1392",4,"detect[4]",3,1,0.698088504437432,"detect",NA,NA,"N-mixture","Violet-tailed Sylph"
"1393",4,"E[12]",1,1,0,"E",10,0,"N-mixture","Violet-tailed Sylph"
"1394",4,"E[4]",4,2,0.000170514536985113,"E",9,1,"N-mixture","Violet-tailed Sylph"
"1395",4,"E[43]",2,2,1.3072911768571,"E",4,0,"N-mixture","Violet-tailed Sylph"
"1396",4,"E[4]",6,2,0.0557453044319273,"E",9,1,"N-mixture","Violet-tailed Sylph"
"1397",4,"E[4]",7,2,0.0338068653371192,"E",9,1,"N-mixture","Violet-tailed Sylph"
"1398",4,"E[40]",1,1,0,"E",11,0,"N-mixture","Violet-tailed Sylph"
"1399",4,"ynew[2]",3,2,0,"ynew",3,1,"N-mixture","Violet-tailed Sylph"
"1400",4,"ynew[2]",4,2,2,"ynew",3,1,"N-mixture","Violet-tailed Sylph"
"1401",4,"ynew[2]",5,2,2,"ynew",3,1,"N-mixture","Violet-tailed Sylph"
"1402",4,"ynew[2]",6,2,1,"ynew",3,1,"N-mixture","Violet-tailed Sylph"
"1403",4,"ynew[2]",7,2,1,"ynew",3,1,"N-mixture","Violet-tailed Sylph"
"1404",4,"alpha[4]",6,1,0.405867929460869,"alpha",NA,NA,"N-mixture","Violet-tailed Sylph"
"1405",4,"E[59]",7,2,0.127849580829485,"E",6,1,"N-mixture","Violet-tailed Sylph"
"1406",4,"beta1[4]",6,1,0.00536048645479591,"beta1",NA,NA,"N-mixture","Violet-tailed Sylph"
"1407",4,"E[43]",1,2,0,"E",4,0,"N-mixture","Violet-tailed Sylph"
"1408",4,"E[23]",1,2,0.111122065307326,"E",13,2,"N-mixture","Violet-tailed Sylph"
"1409",4,"E[43]",3,2,1.17545429906321,"E",4,0,"N-mixture","Violet-tailed Sylph"
"1410",4,"E[43]",4,2,1.56947335692315,"E",4,0,"N-mixture","Violet-tailed Sylph"
"1411",4,"E[43]",5,2,0,"E",4,0,"N-mixture","Violet-tailed Sylph"
"1412",4,"E[59]",6,1,0.00993400784113849,"E",6,1,"N-mixture","Violet-tailed Sylph"
"1413",4,"E[59]",7,1,0.00521269732342631,"E",6,1,"N-mixture","Violet-tailed Sylph"
"1414",4,"E[59]",1,2,0.0140140747644244,"E",6,1,"N-mixture","Violet-tailed Sylph"
"1415",4,"E[43]",3,1,0,"E",4,0,"N-mixture","Violet-tailed Sylph"
"1416",4,"E[43]",4,1,0.391665747860812,"E",4,0,"N-mixture","Violet-tailed Sylph"
"1417",4,"E[23]",6,1,0.0242527439483717,"E",13,2,"N-mixture","Violet-tailed Sylph"
"1418",4,"alpha[4]",7,1,0.741437410991634,"alpha",NA,NA,"N-mixture","Violet-tailed Sylph"
"1419",4,"alpha[4]",1,2,0.365072603074668,"alpha",NA,NA,"N-mixture","Violet-tailed Sylph"
"1420",4,"E[23]",7,1,0.0126642515661013,"E",13,2,"N-mixture","Violet-tailed Sylph"
"1421",4,"beta1[4]",5,1,-0.0183663550066932,"beta1",NA,NA,"N-mixture","Violet-tailed Sylph"
"1422",4,"E[59]",1,1,0.643314135727521,"E",6,1,"N-mixture","Violet-tailed Sylph"
"1423",4,"E[59]",2,1,0.00363881118249879,"E",6,1,"N-mixture","Violet-tailed Sylph"
"1424",4,"E[59]",3,1,0.0760799814164202,"E",6,1,"N-mixture","Violet-tailed Sylph"
"1425",4,"E[43]",6,2,0,"E",4,0,"N-mixture","Violet-tailed Sylph"
"1426",4,"E[15]",4,1,0.0869288813322834,"E",20,1,"N-mixture","Violet-tailed Sylph"
"1427",4,"E[15]",5,1,0.0473464749621404,"E",20,1,"N-mixture","Violet-tailed Sylph"
"1428",4,"E[15]",6,1,0.00993400784113849,"E",20,1,"N-mixture","Violet-tailed Sylph"
"1429",4,"E[15]",7,1,0.00521269732342631,"E",20,1,"N-mixture","Violet-tailed Sylph"
"1430",4,"E[43]",5,1,0.363833493158175,"E",4,0,"N-mixture","Violet-tailed Sylph"
"1431",4,"E[43]",6,1,0.563589371397933,"E",4,0,"N-mixture","Violet-tailed Sylph"
"1432",4,"E[43]",7,1,0,"E",4,0,"N-mixture","Violet-tailed Sylph"
"1433",4,"detect[4]",2,1,0.927917260761389,"detect",NA,NA,"N-mixture","Violet-tailed Sylph"
"1434",4,"ynew[2]",2,1,1,"ynew",3,1,"N-mixture","Violet-tailed Sylph"
"1435",4,"ynew[2]",3,1,0,"ynew",3,1,"N-mixture","Violet-tailed Sylph"
"1436",4,"ynew[2]",4,1,1,"ynew",3,1,"N-mixture","Violet-tailed Sylph"
"1437",4,"ynew[2]",5,1,1,"ynew",3,1,"N-mixture","Violet-tailed Sylph"
"1438",4,"E[59]",4,1,0.425353756141919,"E",6,1,"N-mixture","Violet-tailed Sylph"
"1439",4,"E[40]",2,1,0,"E",11,0,"N-mixture","Violet-tailed Sylph"
"1440",4,"E[40]",3,1,0.406754224101764,"E",11,0,"N-mixture","Violet-tailed Sylph"
"1441",4,"E[40]",4,1,0.391665747860812,"E",11,0,"N-mixture","Violet-tailed Sylph"
"1442",4,"alpha[4]",2,1,0.652475894632626,"alpha",NA,NA,"N-mixture","Violet-tailed Sylph"
"1443",4,"E[15]",1,2,0.0140140747644244,"E",20,1,"N-mixture","Violet-tailed Sylph"
"1444",4,"E[15]",2,2,0.0101960186818041,"E",20,1,"N-mixture","Violet-tailed Sylph"
"1445",4,"E[15]",3,2,0.149294883226592,"E",20,1,"N-mixture","Violet-tailed Sylph"
"1446",4,"ynew[2]",1,1,1,"ynew",3,1,"N-mixture","Violet-tailed Sylph"
"1447",4,"ynew[12]",5,1,0,"ynew",10,0,"N-mixture","Violet-tailed Sylph"
"1448",4,"E[15]",4,2,0.000170514536985113,"E",20,1,"N-mixture","Violet-tailed Sylph"
"1449",4,"E[23]",2,2,0.465883041218428,"E",13,2,"N-mixture","Violet-tailed Sylph"
"1450",4,"E[23]",3,2,0.00199530337198984,"E",13,2,"N-mixture","Violet-tailed Sylph"
"1451",4,"E[15]",1,1,0.643314135727521,"E",20,1,"N-mixture","Violet-tailed Sylph"
"1452",4,"E[22]",4,2,0.114722554514492,"E",19,1,"N-mixture","Violet-tailed Sylph"
"1453",4,"E[43]",7,2,0,"E",4,0,"N-mixture","Violet-tailed Sylph"
"1454",4,"E[12]",6,1,0,"E",10,0,"N-mixture","Violet-tailed Sylph"
"1455",4,"E[12]",7,1,0.590928145212065,"E",10,0,"N-mixture","Violet-tailed Sylph"
"1456",4,"E[53]",5,2,0.00807060862792824,"E",16,3,"N-mixture","Violet-tailed Sylph"
"1457",4,"E[53]",6,2,0.000740519826095988,"E",16,3,"N-mixture","Violet-tailed Sylph"
"1458",4,"E[53]",7,2,0.545788251646469,"E",16,3,"N-mixture","Violet-tailed Sylph"
"1459",4,"ynew[12]",4,1,0,"ynew",10,0,"N-mixture","Violet-tailed Sylph"
"1460",4,"detect[4]",1,1,0.785102702686542,"detect",NA,NA,"N-mixture","Violet-tailed Sylph"
"1461",4,"E[4]",3,2,0.000835254043942627,"E",9,1,"N-mixture","Violet-tailed Sylph"
"1462",4,"E[48]",6,1,0,"E",8,0,"N-mixture","Violet-tailed Sylph"
"1463",4,"E[48]",7,1,0,"E",8,0,"N-mixture","Violet-tailed Sylph"
"1464",4,"E[48]",1,2,0,"E",8,0,"N-mixture","Violet-tailed Sylph"
"1465",4,"E[48]",2,2,1.8483979422868,"E",8,0,"N-mixture","Violet-tailed Sylph"
